"a","b","d","c","rmse_p","h","rmse_b","ID"
0.00086178,1.12356579,0.00648676,16.6687,9.66290411240679,2.7735,5.7673,39197
0.00086183,0.43043789,0.03173741,17.9276,8.12428216286529,2.9018,6.7022,39198
0.00086183,0.79123139,0.06228893,19.1818,6.5505410106312,2.2902,10.9431,39199
0.00086189,0.38315031,0.06032664,14.568,8.34851680226399,2.3834,6.0556,39200
0.00086189,1.15798914,0.01570424,18.3094,8.29972145025748,2.0888,9.9347,39201
0.00086193,0.51729411,0.06635332,14.7381,7.80324271921928,1.5026,10.0181,39202
0.00086197,0.30644891,0.05119591,15.1037,8.62070105071518,2.4178,6.2076,39203
0.00086197,0.3109498,0.05244064,12.4662,10.2845600620386,1.6571,6.7212,39204
0.00086199,0.46491688,0.00429414,13.8603,12.2620372332451,1.9315,5.9429,39205
0.000862,0.16938746,0.00199342,17.5718,10.3013741374649,2.4174,7.4644,39206
0.000862,0.61908001,0.03551707,19.7353,7.29477817420533,1.5367,14.0577,39207
0.00086201,0.55148154,0.01216118,19.5691,8.40022440423809,2.5498,9.0823,39208
0.00086209,0.1765112,0.021749,18.8438,8.54341778099149,2.1892,9.9404,39209
0.0008621,0.16294089,0.02448777,13.6783,11.3784445363517,1.7228,6.9283,39210
0.00086211,0.70532548,0.01004164,12.6917,12.498429928098,1.5619,6.4402,39211
0.00086214,0.26641536,0.0828091,19.7256,6.74630584503682,1.8937,13.5693,39212
0.00086217,0.07729404,0.05895584,17.4621,7.4572257165659,2.5573,7.9647,39213
0.00086223,0.56100357,0.03035755,14.9129,9.69055996448639,2.8419,4.5453,39214
0.00086224,0.3998704,0.06097074,14.282,8.46360047462211,2.4263,5.6673,39215
0.00086224,0.92351556,0.00317345,16.3559,10.197577330919,2.8362,5.3037,39216
0.00086226,0.37152633,0.00377413,19.1162,9.19396579431081,2.6198,8.2072,39217
0.00086227,0.42038363,0.08714052,19.7008,6.69793253400269,2.9821,9.1254,39218
0.00086229,0.05719402,0.02451717,18.8031,8.56013128338071,2.7571,7.7602,39219
0.0008623,0.49651039,0.00379321,17.0226,10.1379945149506,2.9357,5.5184,39220
0.00086232,0.31014368,0.07482003,18.2766,6.61430111192027,1.937,11.7573,39221
0.00086232,0.85136384,0.08033592,19.1803,6.42512426662319,2.8163,9.2322,39222
0.00086235,0.82778871,0.02465435,15.415,9.48219117171278,2.5348,5.6865,39223
0.00086236,0.92805696,0.05733455,17.6406,6.76411093484457,2.5487,8.3257,39224
0.00086238,0.49884987,0.0931692,18.3306,6.37344784099879,2.4097,10.2992,39225
0.00086238,0.95372432,0.05113278,12.4409,9.74141001293295,1.7922,6.2786,39226
0.0008624,1.14199936,0.09005734,17.2321,6.14415150762724,2.0158,11.0143,39227
0.00086241,0.80845457,0.01724822,18.1968,8.45670680903489,1.8717,10.6844,39228
0.00086245,1.1159308,0.05977919,16.9154,6.79685785003543,2.4445,8.1542,39229
0.00086251,0.50845754,0.04805877,16.0331,8.06751601971016,2.7153,5.9888,39230
0.00086251,0.67990518,0.00833013,18.2363,9.04234438874649,2.4046,8.3413,39231
0.00086252,0.16074164,0.01664659,14.3967,11.3872870170289,1.8635,6.8827,39232
0.00086253,0.02313182,0.01124935,16.4835,10.5382838811957,2.462,6.4807,39233
0.00086254,0.45847252,0.01437681,17.9666,9.02258905793605,2.0683,9.4915,39234
0.00086255,1.01944757,0.07412251,15.1463,6.89632760822251,2.5727,6.3347,39235
0.00086255,1.16661894,0.05449588,13.1726,8.88460995695468,2.4276,4.7432,39236
0.00086256,0.09695534,0.04040072,18.4702,7.88083081094439,1.5376,12.7794,39237
0.00086256,0.16365749,0.03025378,14.6561,10.320751428985,2.0546,6.6749,39238
0.00086258,0.28824911,0.07760941,12.8439,8.60393585871256,2.0303,6.1773,39239
0.00086259,0.10944015,0.0736587,16.6557,7.13177636111336,1.5729,11.6757,39240
0.00086259,1.00257611,0.04591579,16.7307,7.48320784344657,2.8418,6.226,39241
0.0008626,0.94704974,0.03347785,12.3398,10.9515668916853,2.933,3.5104,39242
0.0008626,0.9867987,0.0042001,18.6467,8.87719640947935,2.5985,7.982,39243
0.00086263,0.09464964,0.03148603,18.219,8.39058339282471,2.4452,8.5198,39244
0.00086263,0.9578265,0.02872,15.2395,9.23807961142499,2.9115,4.6393,39245
0.00086264,0.30847159,0.06028598,15.5415,7.9078787924682,1.9413,8.7,39246
0.00086265,0.54814774,0.01314996,19.9278,8.24162841484001,2.7228,8.7839,39247
0.00086265,0.56921685,0.06011478,15.014,7.9164004699716,2.0638,7.7473,39248
0.00086265,1.03613114,0.03497868,14.3624,9.3537994561544,2.8312,4.2988,39249
0.00086266,0.49810702,0.05434461,19.394,6.84840560542193,2.6942,9.2398,39250
0.00086268,0.2010221,0.05300741,15.6749,8.3341862573935,2.1014,7.9673,39251
0.00086269,1.08743668,0.09239605,15.3511,6.25445375921378,2.0428,9.1116,39252
0.0008627,0.11983714,0.02610412,19.7699,8.10346529525001,2.1404,11.1231,39253
0.00086272,0.46428299,0.09131715,19.0065,6.52383848406224,1.9796,12.7562,39254
0.00086272,0.94640464,0.00720652,16.2948,9.95545996270051,1.7459,9.1608,39255
0.00086279,0.46275815,0.05555307,13.1373,9.44203763000347,2.1234,5.6241,39256
0.00086282,0.96585739,0.08938017,13.7344,6.95212629165034,1.8612,8.2095,39257
0.00086284,1.0916158,0.0844582,13.856,7.02714918804833,2.3024,6.4303,39258
0.00086286,0.93559021,0.0220067,14.201,10.364193441373,1.7413,7.4854,39259
0.00086288,0.41695037,0.06511758,15.7567,7.46238176924022,2.1041,8.3761,39260
0.00086291,1.0737499,0.01291526,18.1443,8.55676212146179,1.7295,11.2072,39261
0.00086298,0.14235529,0.03352145,14.8559,10.0112543407468,2.6869,4.844,39262
0.00086299,0.03560897,0.0061509,12.1975,13.9240890679057,2.7288,3.6272,39263
0.00086299,1.04603279,0.01682529,12.19,12.1121893847284,2.4718,3.4633,39264
0.000863,0.41228378,0.08973564,18.7249,6.47418123075592,2.2902,11.0783,39265
0.00086302,0.17831869,0.02854571,12.0268,12.3314899711986,2.7779,3.4431,39266
0.00086305,1.00774384,0.02687198,13.3874,10.5631881877943,2.2934,4.8099,39267
0.00086309,0.0758846,0.01318832,19.8817,8.72278153074585,2.7231,8.6498,39268
0.0008631,0.01309444,0.09756268,13.3744,7.72899323894242,2.7152,4.6545,39269
0.00086311,0.88720733,0.04220088,17.5919,7.39160840622214,1.6975,11.4649,39270
0.00086313,0.55369484,0.05572449,13.6007,9.02200960665389,2.8664,3.9482,39271
0.00086314,0.42492038,0.04863825,17.0088,7.67596911587563,1.649,11.1373,39272
0.00086316,0.03978373,0.09967757,14.9996,6.94424797272435,2.1749,8.1164,39273
0.00086318,0.33289832,0.01527839,17.6296,9.26832413537557,1.9883,9.4846,39274
0.0008632,1.10403895,0.05379571,12.0154,9.77567003349284,2.1434,4.6617,39275
0.00086327,0.65400517,0.08960534,12.5879,7.78478424581223,1.8937,6.8895,39276
0.00086328,0.97487837,0.07352427,17.2456,6.36445169483498,1.5743,12.496,39277
0.00086329,1.02223444,0.07367494,17.6793,6.31676825090666,1.929,11.3729,39278
0.00086331,0.14144328,0.08665076,17.2909,6.63501520533148,2.5645,8.4211,39279
0.00086332,0.77488631,0.0378139,12.3275,10.8257307193799,2.9925,3.5756,39280
0.00086334,1.02353597,0.09253113,15.917,6.1625770132623,2.5049,7.7319,39281
0.00086336,1.00525522,0.08525965,15.6371,6.37354806400598,1.5278,11.4351,39282
0.00086338,1.06043768,0.09280658,18.88,6.48342620850363,2.6325,10.042,39283
0.00086339,0.26899436,0.06736171,12.6953,9.28359335000954,2.4147,4.4648,39284
0.0008634,0.01890712,0.04728549,17.949,7.84762802110957,2.4984,8.3805,39285
0.00086348,0.28625235,0.0160096,17.904,9.13992762480561,1.9907,9.7456,39286
0.00086349,0.12559457,0.08010367,17.4884,6.7536422965147,2.5622,8.4587,39287
0.0008635,0.32886517,0.06060221,12.9904,9.39763042142523,2.2838,5.0052,39288
0.00086351,0.7147463,0.08787778,18.0171,6.24839612138386,2.3441,10.1969,39289
0.00086353,0.52263981,0.07039486,15.752,7.13596439831715,2.1727,8.2447,39290
0.00086359,0.41488042,0.0767568,15.5231,7.07819973488284,1.8166,9.657,39291
0.0008636,0.66381371,0.07102279,12.6917,8.65159672893315,2.2197,5.262,39292
0.00086367,0.35223597,0.02925171,14.5214,10.2448879739434,2.2669,5.7965,39293
0.00086368,0.10350647,0.00419855,12.5515,13.6945231395716,1.9205,4.7569,39294
0.00086371,0.72706968,0.09859981,15.867,6.17067363384524,2.3196,8.5059,39295
0.00086374,0.01963904,0.0235798,13.0972,12.0509270707448,1.9469,5.4764,39296
0.00086375,0.57180178,0.0358114,14.795,9.41581559037867,1.8173,7.9756,39297
0.00086378,0.17166124,0.09616528,16.3633,6.55580376090551,1.9165,10.4815,39298
0.00086378,0.7297166,0.05213667,12.2569,10.0051501785104,2.2103,4.5338,39299
0.0008638,1.00906634,0.01598801,19.7604,7.87393771204901,1.7375,12.8226,39300
0.00086381,0.57378668,0.02029286,12.3128,12.2133260861639,2.054,4.4709,39301
0.00086383,0.29669327,0.09535788,18.3302,6.48650039939883,2.1341,11.4756,39302
0.00086388,0.03603646,0.08167438,14.8034,7.63549024202467,2.7435,5.4101,39303
0.00086389,0.53984439,0.01679973,12.1628,12.6078446939433,1.7136,5.4518,39304
0.00086389,0.95114303,0.09387612,17.0957,6.11345671283661,2.0245,10.8891,39305
0.0008639,0.16582353,0.01360304,12.6046,12.9178443616967,2.465,3.6492,39306
0.0008639,0.60531473,0.09632654,18.089,6.30534726778154,2.2889,10.6853,39307
0.0008639,1.14699364,0.02008299,16.0558,9.15608951612895,2.5588,6.1344,39308
0.00086392,0.38330671,0.01300203,13.0721,12.3396817295822,1.6788,6.3264,39309
0.00086397,0.39275822,0.08012399,12.9423,8.28921443678,2.1365,5.9434,39310
0.000864,0.12885803,0.05856595,18.2477,7.20443409561759,2.771,7.8907,39311
0.00086402,0.07738866,0.01076627,16.3555,10.575193402548,1.9011,8.4555,39312
0.00086402,0.80077255,0.07424599,15.746,6.77742928306417,1.6979,10.4371,39313
0.00086404,0.53230429,0.03947683,18.2083,7.55790883767048,1.6568,12.0892,39314
0.00086404,0.65327924,0.03853124,12.0884,11.0771688127903,2.4208,3.6287,39315
0.00086405,0.56284142,0.08045847,13.6248,7.6897172646391,1.6036,8.8641,39316
0.00086406,0.60189629,0.08493977,15.3887,6.67302491897609,1.6961,10.3176,39317
0.00086407,0.43000758,0.08553498,12.7301,8.11226763178381,2.9329,3.6835,39318
0.00086417,0.97750133,0.02966402,15.4947,9.01009042002707,2.2865,6.7423,39319
0.00086419,0.3136366,0.05467737,14.1519,8.98982801408573,1.5909,8.7002,39320
0.00086423,0.89328665,0.0358242,14.874,9.07807311073284,2.7581,4.8027,39321
0.00086424,0.29266331,0.05635871,18.5566,7.04721233235283,1.8277,12.0407,39322
0.00086424,0.6524598,0.07748575,16.3268,6.58651848335049,2.3777,8.1648,39323
0.00086424,1.1134187,0.06513165,13.8726,7.89191008284085,2.2229,6.2968,39324
0.00086426,1.19858575,0.05164431,19.8626,6.7276152597318,2.6915,9.7998,39325
0.00086429,0.03566259,0.00824066,17.575,10.0748964678891,2.4606,7.4027,39326
0.00086429,0.12492982,0.07369058,14.0411,8.27635806783075,2.7236,4.732,39327
0.00086436,0.11819002,0.09661423,17.4838,6.53939436256306,1.8149,12.0243,39328
0.00086436,0.12326814,0.04221767,14.1609,9.95765324123075,1.6166,8.2403,39329
0.00086438,0.98139852,0.07694796,19.2042,6.4261343215735,2.5176,10.4191,39330
0.00086438,1.00003088,0.01801254,19.4321,7.87031513941827,2.8523,8.045,39331
0.00086441,0.48334494,0.08418604,15.9428,6.62222117083052,1.5912,11.273,39332
0.00086442,0.17312247,0.02108498,19.33,8.40405783807672,2.3763,9.638,39333
0.00086444,0.1085602,0.03247304,16.8318,8.9542903509327,1.677,10.3612,39334
0.00086446,0.51941574,0.09072293,15.1465,6.64179832935603,2.2129,8.0027,39335
0.00086447,0.62291062,0.031626,17.2258,8.25325417543359,2.9911,5.8886,39336
0.00086447,0.96736199,0.06871828,14.75,7.32765422717181,2.1664,7.3899,39337
0.0008645,0.33618993,0.01432129,16.531,9.92978475677481,2.2059,7.5562,39338
0.00086451,0.22941782,0.02859972,18.8184,8.15208216002448,2.9017,7.3822,39339
0.00086451,0.25719467,0.04502248,19.1874,7.34345426203082,1.7197,12.8454,39340
0.00086452,1.0096494,0.04259728,19.2817,6.94460515917414,2.0128,11.8029,39341
0.00086454,0.65191126,0.01964931,15.3678,9.98252589230955,1.8028,8.2361,39342
0.00086455,0.54528499,0.06793822,18.6595,6.55639869385434,2.1409,11.143,39343
0.00086457,0.51434761,0.08642308,14.9608,6.85022327408159,2.106,8.1565,39344
0.00086457,1.01956069,0.04239531,12.7392,10.0178284180237,1.5592,7.3393,39345
0.00086459,0.92748415,0.02901554,16.2549,8.65023466667087,1.6961,9.8414,39346
0.0008646,0.4121117,0.01157425,17.7359,9.34684050138174,2.1534,8.8562,39347
0.00086461,1.03177011,0.054909,13.5202,8.71363051511544,2.3545,5.2571,39348
0.00086467,0.59962857,0.03265636,19.6682,7.42055107580197,1.8526,12.5268,39349
0.00086468,0.03851502,0.03511674,15.7694,9.48178925499194,1.6409,9.5187,39350
0.0008647,0.5919711,0.03854642,19.3291,7.26826964873608,1.7211,12.9086,39351
0.0008647,0.7705431,0.03599575,13.6824,9.95874734374751,2.1629,5.6293,39352
0.00086477,0.34959719,0.0136821,15.0837,10.8781505843328,1.744,7.9974,39353
0.00086479,0.20739037,0.03649285,16.9611,8.54715205294115,1.5722,11.0672,39354
0.0008648,0.69130105,0.03118038,18.863,7.60473625434591,2.5979,8.6596,39355
0.00086484,0.17874512,0.08964687,12.2197,8.52987964127837,2.1746,5.3182,39356
0.00086487,1.10974312,0.01398113,16.2291,9.45203230418666,1.9836,8.3096,39357
0.00086489,0.71304333,0.08166049,14.0859,7.25735328848988,2.4925,5.7751,39358
0.00086489,1.13684428,0.09184175,19.2686,6.63684405027998,1.6281,14.7911,39359
0.00086493,0.27590963,0.0060709,16.3973,10.6076019216118,1.6987,9.2706,39360
0.00086493,0.76375306,0.03781504,13.1942,10.1942109899276,2.1123,5.407,39361
0.00086493,1.1133883,0.05974522,17.4464,6.67002707307486,1.5818,12.3416,39362
0.00086498,0.65441614,0.05112153,16.3533,7.6252819844255,2.6911,6.4321,39363
0.00086498,0.84311199,0.06792717,15.317,7.1732829986743,1.8631,9.148,39364
0.00086499,0.04368344,0.06414213,13.8569,8.99024372751127,2.805,4.2551,39365
0.00086501,0.96830177,0.09287082,16.266,6.12775610184883,2.1647,9.4579,39366
0.00086502,0.7488513,0.02467148,17.9553,8.19999513137401,1.8907,10.5274,39367
0.00086509,0.47450358,0.03602715,17.8294,7.90364387994551,2.5156,8.064,39368
0.00086513,1.12433279,0.09884804,14.3655,6.35467647892711,2.6655,5.8982,39369
0.00086517,0.72141504,0.09946233,18.397,6.38792539271925,2.3391,10.883,39370
0.00086518,0.13018747,0.05839663,16.8292,7.63247032552923,2.6986,6.8668,39371
0.0008652,0.61448109,0.08735069,17.231,6.26132055712667,1.7465,11.9757,39372
0.0008652,0.91064793,0.06413932,19.2742,6.50422133383194,2.3363,10.9156,39373
0.0008652,1.11273956,0.04278355,15.4902,8.17305767257902,1.5754,10.0029,39374
0.00086523,0.09952754,0.09757385,19.5737,6.94573582587873,1.6912,14.6611,39375
0.00086525,0.01844934,0.08245285,15.866,7.19961760134373,1.9068,9.6406,39376
0.00086529,0.01702975,0.00912147,12.9264,13.1681519157845,2.8242,3.7484,39377
0.0008653,1.00083482,0.05375965,12.9597,9.17614505699435,1.6595,7.4074,39378
0.00086533,0.96291679,0.08160269,13.2102,7.55293632680036,2.7648,4.2843,39379
0.00086535,0.26898563,0.06437892,12.591,9.52427377886513,2.1833,5.0673,39380
0.00086537,0.06017002,0.06216329,15.6223,8.07924535438259,1.7911,9.3982,39381
0.00086537,0.2632629,0.02138901,13.252,11.7704672206443,1.9317,5.6782,39382
0.0008654,0.80576652,0.08128853,16.8793,6.29901164840908,2.3656,8.8731,39383
0.00086543,0.36408979,0.07046144,12.9174,8.84484832433484,2.0886,5.8682,39384
0.00086544,0.35399586,0.01081582,16.2465,10.3039865976113,1.6753,9.3483,39385
0.00086544,0.81404597,0.06333425,14.0367,8.08446011224111,2.0746,6.9138,39386
0.00086545,0.50265211,0.0180536,12.8818,12.0019758879178,2.678,3.6123,39387
0.00086548,0.75396532,0.07721816,13.9846,7.47393856788674,2.1522,6.8751,39388
0.00086549,0.6966455,0.06742312,13.8152,8.09955427553171,2.1503,6.4739,39389
0.00086551,0.56048793,0.06396395,13.1772,8.8201127605287,2.806,3.8817,39390
0.00086552,1.085096,0.03043394,12.8322,10.6722312152697,2.5068,3.8963,39391
0.00086556,0.46315423,0.0428516,12.6832,10.5479953644652,2.1553,4.8459,39392
0.00086556,0.49090284,0.09468626,17.7026,6.29061430957437,1.6426,13.0632,39393
0.00086562,0.76502758,0.00322083,17.726,9.53073975942474,1.6045,11.0274,39394
0.00086566,0.56434053,0.02136314,15.0407,10.1704851378355,2.0575,6.9247,39395
0.00086566,1.05653524,0.04133567,18.4825,7.10180898237487,2.9395,7.3453,39396
0.00086569,0.86017376,0.09500948,17.8459,6.20909401955678,1.6205,13.4209,39397
0.00086573,0.0379229,0.05197373,18.2089,7.55221208265838,1.5841,12.5898,39398
0.00086573,0.29560086,0.04556863,18.5805,7.41527199401275,1.8395,11.7472,39399
0.00086573,0.66807437,0.07691733,17.1591,6.42135063790643,1.621,12.2036,39400
0.00086574,0.29984862,0.07941274,14.8697,7.37116299026804,1.5302,10.3075,39401
0.00086576,0.55471814,0.0345262,19.8984,7.34581901928004,1.9264,12.4676,39402
0.00086579,0.09294897,0.02914221,19.0134,8.21553437286039,2.3648,9.5377,39403
0.00086579,1.05209649,0.08240376,18.4263,6.28608679074835,2.5153,9.8322,39404
0.0008658,0.79668629,0.02794985,14.6081,9.81527719972213,2.6108,4.859,39405
0.00086581,1.00018859,0.02370342,17.2769,8.38635271796874,2.4427,7.6851,39406
0.00086584,0.36991644,0.04477327,18.2303,7.46942928362104,2.237,9.7206,39407
0.00086587,0.12573104,0.05421979,18.9275,7.22042849658057,1.93,11.8642,39408
0.00086588,0.5732832,0.0087289,18.2681,9.0928489824217,1.6329,11.5192,39409
0.0008659,0.35410348,0.04806172,14.0482,9.39301466493576,2.4417,5.1566,39410
0.00086591,0.27558979,0.0425,15.4348,8.94855271015888,2.5603,5.8382,39411
0.00086593,0.29157478,0.05946541,15.5885,7.93995716841201,2.9857,5.0164,39412
0.00086594,0.80037385,0.06179352,14.8742,7.70437109771867,2.7447,5.2353,39413
0.00086594,0.91526258,0.05627159,13.1258,8.97781475955523,1.958,6.3759,39414
0.00086597,0.78869623,0.08497872,13.6745,7.26682901584724,1.5509,9.3315,39415
0.00086598,0.69882226,0.04919253,17.74,7.16015955877633,2.6277,7.8843,39416
0.00086599,0.70310265,0.01924827,17.2845,8.84808274905688,2.0922,8.9034,39417
0.000866,0.74654067,0.04504493,12.1248,10.5326603190871,2.0208,4.922,39418
0.00086601,0.26148432,0.09153515,18.8203,6.58351561534246,2.942,8.5252,39419
0.00086601,0.72098613,0.06946644,15.8413,6.97444497258224,1.9394,9.3386,39420
0.00086601,1.18052208,0.07739453,18.6738,6.35559419103316,1.6308,13.8194,39421
0.00086602,0.44874212,0.01264584,12.07,13.0668433923404,1.5248,5.9928,39422
0.00086604,0.02316033,0.01903358,14.3249,11.4524231587679,1.9485,6.5092,39423
0.00086606,0.56072372,0.09242105,18.3791,6.35455490180435,2.5886,9.6028,39424
0.00086606,0.66844988,0.09558071,16.9776,6.16483277660956,1.5217,12.9659,39425
0.0008661,0.04844359,0.00536449,16.009,11.1802037176713,2.561,5.689,39426
0.00086612,0.48187998,0.05825929,19.9566,6.78899978737819,2.0536,12.5354,39427
0.00086617,0.29192176,0.05503771,15.4201,8.25036070421978,1.7682,9.1834,39428
0.00086619,0.38070303,0.06969262,19.7847,6.70476054084617,2.7579,9.676,39429
0.00086619,0.41392082,0.00442887,12.7571,13.1427094072089,2.6509,3.6073,39430
0.00086622,0.29615867,0.04253202,19.2593,7.37885903291921,1.9074,12.0474,39431
0.00086623,0.64485019,0.0499923,19.8416,6.85222291966703,2.8245,9.0941,39432
0.00086624,0.65190244,0.05850367,16.2783,7.31494363150019,1.8415,9.8916,39433
0.00086629,0.69835806,0.08220129,14.2625,7.1577525519807,1.5808,9.6757,39434
0.0008663,1.19793642,0.06524547,17.4228,6.50615811844818,2.9369,6.9208,39435
0.00086632,0.07379699,0.0514749,17.9745,7.59462337277964,1.7769,11.5091,39436
0.00086635,0.40253374,0.04428966,18.9371,7.28128806127886,2.0365,11.2465,39437
0.00086641,0.74608576,0.09789409,16.7898,6.1221023241444,1.5423,12.7731,39438
0.00086641,1.16439795,0.0851052,15.2379,6.44571635800438,2.3116,7.7207,39439
0.00086642,0.96497625,0.01013535,16.0304,9.90974462840323,2.8527,5.1116,39440
0.00086644,1.07265341,0.05875267,15.4743,7.38675087008116,2.4991,6.5753,39441
0.00086648,0.60020322,0.02471041,15.7236,9.48723822275855,1.8861,8.3401,39442
0.0008665,0.54896241,0.07509428,16.6706,6.64353352195729,2.0115,9.9347,39443
0.00086654,0.23012277,0.09884162,18.6705,6.62077459782533,2.2918,11.201,39444
0.00086657,0.51351267,0.01020589,18.102,9.14102043925038,2.3855,8.2926,39445
0.00086659,0.4746182,0.0648919,16.4893,7.11753672659771,1.9273,9.8416,39446
0.0008666,0.18764904,0.03572559,19.7636,7.6401490446745,1.5031,14.125,39447
0.0008666,0.38667488,0.09947824,15.9359,6.36464923236184,2.3616,8.3307,39448
0.00086664,1.03269362,0.03581336,13.3849,9.96184752045859,1.8535,6.5895,39449
0.00086667,0.09391006,0.01630482,18.9897,8.86142866091484,2.6796,8.0586,39450
0.00086668,0.95912832,0.0324396,13.1988,10.367978227914,2.1548,5.1954,39451
0.00086671,0.16569358,0.02246745,15.1827,10.4583752828918,2.2208,6.3876,39452
0.00086675,0.69108558,0.02975437,15.3882,9.29595749412406,2.9115,4.7243,39453
0.00086676,0.09591892,0.05050268,13.2153,10.1320442912439,1.7928,6.7832,39454
0.00086676,0.27976096,0.08217151,14.62,7.39499180127591,1.7744,9.0597,39455
0.00086682,0.22962138,0.06262101,16.9442,7.29932934683834,2.2542,8.795,39456
0.00086682,1.04304171,0.06731104,12.6002,8.60942283953003,1.7637,6.9771,39457
0.00086683,0.85461712,0.0744468,19.387,6.46165115501407,2.0371,12.5546,39458
0.00086684,0.75017774,0.067441,18.0232,6.49265487882456,2.1244,10.6345,39459
0.00086686,0.6364966,0.00320554,14.3661,11.7806283333704,1.6229,7.637,39460
0.00086687,0.65525049,0.00583375,15.6691,10.6837815816133,2.3168,6.2717,39461
0.00086689,1.01166987,0.02202738,12.4015,11.6138682137841,1.7491,5.7576,39462
0.0008669,0.98343009,0.00664174,13.6712,11.7366471840032,1.9681,5.786,39463
0.00086691,1.17338347,0.01257918,13.1159,11.5961629631195,2.635,3.7314,39464
0.00086698,0.39748767,0.05660255,14.5976,8.50922647364231,2.8536,4.5952,39465
0.00086698,0.80431265,0.0963216,13.9052,6.71870819045452,2.394,6.3399,39466
0.00086702,0.05315182,0.09076801,12.7002,8.3390897866229,1.6791,7.7647,39467
0.00086706,0.79305685,0.05418025,18.4554,6.77088262378381,1.8585,11.8879,39468
0.00086706,0.92310107,0.00239437,15.1952,10.9949505633651,2.7955,4.6001,39469
0.00086706,1.19121587,0.08437611,14.5657,6.68789905070023,1.7075,9.6175,39470
0.00086707,0.38314804,0.01218997,18.6941,8.88501784396741,1.7488,11.4735,39471
0.0008671,0.12637174,0.0807874,16.4884,6.92989277749277,1.7729,10.819,39472
0.0008671,0.79185575,0.08001806,15.7992,6.56767297439562,2.7391,6.4003,39473
0.00086711,0.53267181,0.08655635,13.4952,7.51057926863341,2.9286,4.1317,39474
0.00086711,0.84932303,0.05599514,12.103,9.76781297727543,1.6794,6.5116,39475
0.00086714,0.28655621,0.05848866,18.1096,7.06768313780096,1.9549,11.1012,39476
0.00086714,1.15932417,0.05632323,14.6512,7.88104958422896,2.3016,6.5259,39477
0.00086715,0.96025133,0.00327913,19.7237,8.52273677865077,1.9814,11.4304,39478
0.00086717,0.56656355,0.02378159,19.4672,7.85650149267394,2.7256,8.5622,39479
0.00086718,0.50159854,0.069933,18.5658,6.54782857608745,2.8619,8.1685,39480
0.00086719,0.81362396,0.06742673,14.2995,7.72264901885136,2.6108,5.2836,39481
0.00086724,0.32966924,0.00428151,16.9676,10.3114691888749,1.9056,8.9432,39482
0.00086724,1.04183674,0.04370558,16.1235,7.83667566586816,2.1575,8.1614,39483
0.00086725,0.21259077,0.03488391,15.9819,9.14636792919178,2.4689,6.4733,39484
0.00086729,0.26929146,0.0846838,19.6208,6.72652304650958,2.1882,12.2271,39485
0.00086729,0.4771755,0.02154494,17.0486,9.04385332221027,2.3685,7.5986,39486
0.0008673,0.89729613,0.00147553,17.1234,9.86564556862204,2.7911,5.9814,39487
0.00086731,0.53336054,0.07422651,19.2459,6.52088336940511,2.357,10.9488,39488
0.00086731,0.72642559,0.01107857,19.9505,8.19918625828862,1.5445,13.6647,39489
0.00086732,0.32605374,0.09179445,12.2299,8.23682197121248,2.5481,4.1963,39490
0.00086738,0.75978202,0.09415946,17.9465,6.23246705538727,2.7632,8.5861,39491
0.00086739,0.59862518,0.02701185,15.1893,9.67760376443926,2.3463,6.1197,39492
0.0008674,0.95125592,0.02182554,15.1376,9.73154878980062,1.9889,7.3822,39493
0.00086744,0.74582082,0.07924891,16.575,6.42098709664296,2.7656,6.9701,39494
0.00086744,0.78472388,0.00718226,18.0855,9.09187404686798,1.735,10.9186,39495
0.00086745,0.61571121,0.09826688,14.7837,6.47184438542572,2.8633,5.4672,39496
0.00086746,0.59123862,0.00867429,13.0135,12.4531189464324,2.7878,3.671,39497
0.00086751,0.27588189,0.0703189,17.6208,6.8154104078281,2.8098,7.4573,39498
0.00086754,0.2533707,0.05483786,16.9268,7.60298482602112,2.7794,6.6283,39499
0.00086755,0.9385699,0.08912443,13.7956,6.94228553425183,2.702,5.0426,39500
0.00086757,0.80585325,0.03293894,12.6276,10.8855529835411,2.0585,5.0029,39501
0.0008676,0.89691699,0.0313305,18.4742,7.58489924588036,2.4655,8.8572,39502
0.00086762,0.2173893,0.09458283,16.238,6.55347964489113,2.7573,6.9166,39503
0.00086763,0.03360116,0.09135363,19.9483,7.02601375436017,2.0644,13.194,39504
0.00086764,0.68595177,0.09669144,16.6248,6.15053568950854,1.7882,11.4629,39505
0.00086765,0.11746022,0.05969681,15.3236,8.27498994514118,2.2233,7.2831,39506
0.00086769,0.62333333,0.05553806,19.8701,6.7538603518893,2.2945,11.3902,39507
0.0008677,0.14087009,0.06121831,17.2026,7.36992710586655,1.5044,12.21,39508
0.0008677,0.51257628,0.05440371,12.0483,10.2328473765513,2.6123,3.4471,39509
0.00086771,0.52450413,0.03404756,16.9132,8.35694909809194,2.3665,7.7487,39510
0.00086771,0.97079235,0.01842804,16.2492,9.25177718274159,2.3406,7.0064,39511
0.00086773,0.93685538,0.00616685,19.9125,8.32728756622557,1.7363,12.7259,39512
0.00086773,1.13947856,0.03290275,16.955,7.96514261429218,2.8076,6.3198,39513
0.00086774,0.8124581,0.03283518,18.6695,7.50692474577475,2.9011,7.4362,39514
0.00086775,0.45519131,0.02790056,14.1268,10.4809530514884,2.8263,4.081,39515
0.00086777,0.02820201,0.00369148,16.1387,11.2305148694883,2.5725,5.7354,39516
